distance,stellar_magnitude,orbital_radius,eccentricity,mass_earth,radius_earth,Habitable
2846.0,16.161,0.1378,0.0,11.5,3.33488,0
2846.0,16.161,0.6732,0.0,21.0,4.7500100000000005,0
3555.0,15.171,0.0748,0.0,6.71,2.42437,0
6796.0,15.43,0.0832,0.0,67.69779,9.46711,0
4330.0,15.204,0.0933,0.0,13.5,3.6749500000000004,0
2071.0,15.314,0.0873,0.0,8.75,2.8412300000000004,0
2071.0,15.314,0.046,0.0,2.52,1.393,0
9151.0,15.756,0.052,0.0,6.44,2.36952,0
4248.0,15.399,0.0322,0.0,41635.729999999996,16.20269,0
8147.0,16.128,0.0556,0.0,54.66675999999999,8.337200000000001,0
3475.0,15.462,0.0539,0.0,53.39544,8.227500000000001,0
3023.0,15.963,0.0583,0.0,7.46,2.58892,0
4043.0,15.489,0.0514,0.0,7.41,2.57795,0
4043.0,15.489,0.4471,0.0,8.35,2.76444,0
2783.0,15.284,0.0433,0.0,10.8,3.22518,0
2474.0,15.145,0.215,0.0,79.4575,10.39956,0
2486.0,15.362,0.1406,0.0,10.7,3.19227,0
2713.0,15.453,0.0546,0.0,6.94,2.47922,0
5758.0,15.585,0.0625,0.0,11.1,3.26906,0
6267.0,15.567,0.0432,0.0,12.5,3.4994300000000003,0
6312.0,15.782,0.03997,0.0,3.09,1.569,0
570.0,16.53,0.0691,0.0,5.39,2.18,0
570.0,16.53,0.0143,0.0,2.15,1.27,0
2990.0,15.561,0.1483,0.0,8.35,2.76444,0
3775.0,14.469,0.0583,0.0,12.4,3.4884600000000003,0
2267.0,15.492,0.0965,0.0,9.01,2.8851100000000005,0
3280.0,15.809,0.0428,0.0,8.91,2.86317,0
669.0,15.971,0.1422,0.0,4.5,1.96,0
3633.0,15.793,0.1552,0.0,6.8,2.44631,0
4471.0,15.711,0.1054,0.0,11.0,3.2471200000000002,0
4704.0,16.022,0.0462,0.0,18.9,4.47576,0
5421.0,15.186,0.0744,0.0,9.11,2.9070500000000004,0
1596.0,15.357,0.0744,0.0,10.6,3.17033,0
910.0,12.66,0.0418,0.0,1.92,1.21,0
1468.0,13.718,0.0993,0.0,3.26,1.62,0
5808.0,15.427,0.0915,0.0,5.31,2.16,0
1468.0,13.785,0.0435,0.0,1.41,1.11,0
10918.0,15.595,0.1916,0.0,24.1,5.1559,0
5565.0,15.37,0.0745,0.0,6.9,2.4682500000000003,0
2352.0,16.153,0.1054,0.0,9.8,3.0386900000000003,0
3841.0,14.487,0.0781,0.0,200.2329,10.5312,0
4228.0,14.634,0.093,0.0,9.64,3.0057800000000006,0
4228.0,14.634,0.0533,0.0,3.26,1.62,0
2481.0,15.211,0.1263,0.0,6.62,2.4024300000000003,0
4020.0,15.864,0.1353,0.0,8.3,2.75347,0
896.0,14.891,0.054,0.0,4.31,1.91,0
5775.0,15.352,0.116,0.0,4.7,2.01,0
1302.0,14.277,0.0214,0.0,3.75,1.76,0
1302.0,14.277,0.0367,0.0,2.13,1.26,0
2779.0,15.986,0.0219,0.0,1.46,1.12,0
3486.0,15.066,0.019,0.0,2.42,1.36,0
4901.0,14.379,0.1019,0.0,6.71,2.42437,0
4901.0,14.379,0.0547,0.0,3.5,1.69,0
4901.0,14.379,0.1447,0.0,5.14,2.12,0
4901.0,14.379,0.0785,0.0,2.96,1.53,0
3502.0,14.579,0.2329,0.0,5.77,2.22691,0
2725.0,15.414,0.0818,0.57,3210.0829999999996,11.518500000000001,0
2585.0,15.181,0.0772,0.0,9.59,2.99481,0
2585.0,15.181,0.0333,0.0,2.79,1.48,0
2710.0,14.993,0.0874,0.0,4.78,2.03,0
3140.0,15.965,0.0205,0.0,1.98,1.22,0
3418.0,15.555,0.0724,0.0,3.33,1.64,0
3511.0,14.709,0.1754,0.0,6.48,2.38049,0
7495.0,15.825,0.066,0.0,11.4,3.31294,0
7343.0,15.678,0.5874,0.0,35.7,6.4942400000000005,0
2559.0,15.969,0.092,0.0,3.86,1.79,0
3815.0,14.984,0.0778,0.0,8.85,2.86317,0
3815.0,14.984,0.1297,0.0,3.86,1.79,0
2684.0,13.474,0.0274,0.0,638.8382999999999,14.919200000000002,0
3035.0,14.852,0.1694,0.0,5.9,2.24885,0
3035.0,14.852,0.0309,0.0,1.87,1.2,0
3035.0,14.852,0.0616,0.0,2.54,1.4,0
4547.0,14.958,0.0843,0.0,3.97,1.82,0
3687.0,14.145,0.1071,0.0,3.97,1.82,0
1784.0,13.387,0.047,0.0,2.63,1.43,0
2994.0,12.886,0.1114,0.0,10.2,3.10451,0
1300.0,13.564,0.0187,0.0,1.81,1.19,0
2374.0,15.562,0.0523,0.0,2.18,1.28,0
1445.0,16.131,0.0519,0.0,2.76,1.47,0
3060.0,15.959,0.0453,0.0,3.46,1.68,0
924.0,16.303,0.0533,0.0,0.721,0.92,0
2086.0,14.152,0.04501,0.0,136.6669,10.5312,0
1819.0,13.464,0.015,0.0,0.64,0.89,0
3472.0,16.207,0.1019,0.0,8.7,2.8302600000000004,0
1458.0,12.843,0.5444,0.0,10.4,3.13742,0
1683.0,14.153,0.0491,0.0,0.399,0.78,0
1683.0,14.153,0.0684,0.0,6.04,2.2817600000000002,0
4253.0,13.392,0.1967,0.0,3.12,1.58,0
1583.0,15.253,0.2548,0.0,6.48,2.38049,0
1643.0,16.696,0.0159,0.0,2.18,1.28,0
5793.0,15.45,0.0835,0.0,7.04,2.49019,0
4828.0,14.723,0.0951,0.0,5.14,2.12,0
406.0,11.717,0.11000234672021421,0.0,1.96716,1.121,0
2294.0,15.534,0.101,0.0,5.39,2.18,0
4131.0,14.473,0.1256,0.0,9.53,2.9838400000000003,0
4650.0,15.117,0.0988,0.0,4.5,1.96,0
3215.0,14.742,0.0491,0.0,2.45,1.37,0
3038.0,13.599,0.1036,0.0,5.1,2.11,0
1605.0,13.423,0.1817,0.0,3.46,1.68,0
2667.0,13.175,0.0662,0.0,2.24,1.3,0
4290.0,14.751,0.181,0.0,5.35,2.17,0
3172.0,14.221,0.1174,0.0,6.3,2.3366100000000003,0
4923.0,15.166,0.5167,0.0,37.9,6.735580000000001,0
4923.0,15.166,0.1214,0.0,8.15,2.7205600000000003,0
3330.0,14.036,0.117,0.02,10.9,3.4007,0
3330.0,14.036,0.187,0.03,5.9,3.6420400000000006,0
3330.0,14.036,0.287,0.03,6.0,7.009830000000001,0
3330.0,14.036,0.386,0.01,4.1,3.41167,0
3009.0,13.008,0.06067,0.0,140.16303,17.79334,0
3325.0,15.92,0.1106,0.0,8.5,2.7863800000000003,0
1437.0,15.596,0.0795,0.0,4.66,2.0,0
2546.0,15.01,0.2265,0.0,12.3,3.46652,0
2087.0,13.856,0.2678,0.0,13.8,3.7078600000000006,0
2119.0,13.864,0.1137,0.0,4.42,1.94,0
2119.0,13.864,0.0872,0.0,1.55,1.14,0
2083.0,12.586,0.1978,0.0,8.7,2.8302600000000004,0
1181.0,11.813,0.0764,0.0,1.55,1.14,0
4870.0,15.194,0.4884,0.0,76.91485999999999,10.202100000000002,0
1047.0,14.519,0.0116,0.0,2.73,1.46,0
3136.0,14.875,0.2901,0.0,9.32,2.9509300000000005,0
1205.0,15.23,0.0648,0.0,6.93,2.61086,0
1205.0,15.23,0.0792,0.0,6.74,2.67668,0
1205.0,15.23,0.0372,0.0,6.75,1.53,0
1205.0,15.23,0.0491,0.0,4.13,1.6,0
1205.0,15.23,0.0175,0.0,1.92,1.21,0
1205.0,15.23,0.11000234672021421,0.0,1.51,1.13,0
4758.0,15.73,0.055,0.0,4.38,1.93,0
3213.0,14.046,0.1583,0.0,7.75,2.64377,0
4837.0,13.815,0.1024,0.0,12.3,3.4774900000000004,0
2740.0,14.646,0.1439,0.0,5.22,2.14,0
6706.0,14.859,0.0695,0.0,5.14,2.12,0
4108.0,13.438,0.0888,0.0,15.8,4.02599,0
3209.0,16.365,0.0895,0.0,74.37222,10.026580000000001,0
4842.0,15.967,0.0493,0.0,60.069869999999995,8.84182,0
3017.0,15.368,0.0886,0.0,22.9,5.00232,0
2167.0,15.402,0.1894,0.0,8.05,2.69862,0
1136.0,15.258,0.0522,0.0,17.2,2.36952,0
1136.0,15.258,0.08347,0.0,4.3,2.31467,0
1136.0,15.258,0.128,0.0,1.92,1.21,0
4525.0,14.135,0.5829,0.0,30.8,5.956710000000001,0
2005.0,15.153,0.029,0.0,2.27,1.31,0
2807.0,14.75,0.0412,0.0,3.78,1.77,0
4532.0,15.089,0.0507,0.0,3.09,1.57,0
3919.0,15.051,0.055,0.0,4.16,1.87,0
2635.0,14.296,0.0453,0.0,2.96,1.53,0
2635.0,14.296,0.0759,0.0,4.04,1.84,0
2543.0,13.644,0.0528,0.0,2.1,1.25,0
6676.0,15.865,0.2742,0.0,27.0,5.50694,0
1877.0,15.374,0.0125,0.0,2.89,1.51,0
3503.0,14.973,0.0678,0.0,5.1,2.11,0
2950.0,15.131,0.1683,0.0,12.15,3.98211,0
2950.0,15.131,0.2626,0.01,13.9,5.22172,0
2950.0,15.131,0.034,0.0,3.78,1.77,0
2950.0,15.131,0.063,0.0,6.66,2.4134,0
2950.0,15.131,0.3395,0.0,20.9,4.73904,0
3660.0,14.88,0.1033,0.0,3.53,1.7,0
1936.0,13.751,0.0603,0.0,2.15,1.27,0
5507.0,16.001,0.075,0.0,4.9,2.06,0
1525.0,15.755,0.1139,0.0,4.74,2.02,0
2068.0,16.211,0.0862,0.0,4.74,2.02,0
7849.0,16.062,0.107,0.0,8.2,2.7315300000000002,0
3197.0,14.672,0.1013,0.0,7.9,2.67668,0
2942.0,15.576,0.1144,0.0,7.08,2.50116,0
3601.0,15.424,0.1266,0.0,7.9,2.67668,0
3081.0,13.693,0.2341,0.0,7.13,2.5121300000000004,0
1306.0,16.145,0.07295,0.0,41.95356,2.76444,0
1306.0,16.145,0.11796,0.0,11.4,2.31467,0
1306.0,16.145,0.051,0.0,24.6,1.94,0
3259.0,15.791,0.479,0.0,23.8,5.122990000000001,0
1738.0,15.363,0.0204,0.0,3.19,1.6,0
3802.0,15.354,0.0313,0.0,7.22,2.5340700000000003,0
1408.0,15.986,0.0298,0.0,3.46,1.68,0
1406.0,14.903,0.017,0.0,4.82,2.04,0
3677.0,15.684,0.1399,0.0,6.71,2.42437,0
1674.0,14.998,0.0315,0.0,1.76,1.18,0
4497.0,14.194,0.072,0.0,3.53,1.7,0
2682.0,12.878,1.1088,0.0,40.36441,6.98789,0
3340.0,14.92,0.0827,0.0,40.0,2.23,0
3340.0,14.92,0.1072,0.0,20.2,2.31467,0
3340.0,14.92,0.052,0.0,2.48,1.38,0
3340.0,14.92,0.181,0.0,7.27,2.54504,0
3340.0,14.92,0.25,0.0,5.48,2.2,0
5419.0,15.611,0.0744,0.0,3.82,1.78,0
2738.0,15.172,0.0802,0.0,3.46,1.68,0
5281.0,14.006,0.2654,0.0,6.99,2.49019,0
1855.0,12.339,0.0779,0.0,3.5,1.69,0
4914.0,15.157,0.0762,0.0,52.75978,8.17265,0
4408.0,15.594,0.0787,0.0,63.24817,9.1051,0
3208.0,15.167,0.3751,0.0,37.2,6.658790000000001,0
974.0,12.568,0.3403,0.0,21.1,4.76098,0
2740.0,15.977,0.1345,0.0,9.75,3.0277200000000004,0
2496.0,14.89,0.0766,0.0,4.54,1.97,0
2496.0,14.89,0.1007,0.0,20.9,2.18,0
2496.0,14.89,0.13,0.0,1.87,1.2,0
2496.0,14.89,0.163,0.0,0.6,1.27,0
3446.0,15.544,0.058,0.0,10.6,3.17033,0
2774.0,15.993,0.0463,0.0,5.82,2.22691,0
3389.0,15.601,0.039,0.0,5.52,2.21,0
4892.0,15.567,0.122,0.0,8.75,2.8412300000000004,0
6599.0,15.898,0.0687,0.0,6.35,2.3475800000000002,0
1912.0,14.635,0.1057,0.0,6.76,2.43534,0
2109.0,16.124,0.0331,0.0,3.29,1.63,0
3900.0,15.098,0.5375,0.0,19.4,4.54158,0
5197.0,15.872,0.0575,0.0,4.86,2.05,0
3065.0,15.122,0.2244,0.0,12.7,3.5323400000000005,0
4108.0,15.326,0.1539,0.0,8.15,2.7205600000000003,0
6446.0,15.882,0.1572,0.0,13.5,3.6639800000000005,0
2870.0,15.242,0.0362,0.0,4.62,1.99,0
3856.0,15.052,0.1542,0.0,13.5,3.6749500000000004,0
3530.0,14.822,0.2234,0.0,14.7,3.86144,0
4053.0,15.357,0.1771,0.0,8.75,2.8412300000000004,0
2678.0,15.647,0.0549,0.0,2.63,1.43,0
1964.0,14.74,0.1301,0.0,5.14,2.12,0
2582.0,14.967,0.165,0.0,4.38,1.93,0
2618.0,14.429,0.2012,0.0,7.13,2.5121300000000004,0
4022.0,14.681,0.481,0.04,324.1866,13.207880000000001,0
4022.0,14.681,0.676,0.04,6.4,6.011560000000001,0
1962.0,11.845,0.0915,0.0,7.56,2.59989,0
4486.0,15.281,0.0552,0.0,3.82,1.78,0
1646.0,14.188,0.0449,0.0,2.04,1.23,0
2047.0,13.169,0.1055,0.0,3.82,1.78,0
1555.0,13.164,0.0622,0.0,2.04,1.23,0
2125.0,12.948,0.1432,0.0,6.8,2.44631,0
2320.0,14.054,0.067,0.0,2.92,1.52,0
2892.0,13.52,0.1536,0.0,4.04,1.84,0
2892.0,13.52,0.0797,0.0,1.51,1.13,0
1373.0,13.061,0.328,0.0,3.75,1.76,0
1952.0,12.998,0.0492,0.0,1.32,1.09,0
1229.0,13.209,16.75676107873016,0.41,969.5277018,12.8349,0
5585.0,15.235,0.2944,0.0,58.48072,8.69921,0
7635.0,15.386,0.2881,0.0,33.6,6.27484,0
1862.0,15.967,0.1015,0.0,8.3,2.75347,0
4194.0,15.347,0.0699,0.0,9.43,2.9619000000000004,0
3793.0,15.686,0.0916,0.0,8.15,2.7205600000000003,0
1762.0,16.21,0.0328,0.0,2.99,1.54,0
7617.0,15.457,0.5164,0.0,6.94,2.47922,0
4956.0,15.177,0.077,0.0,6.3,2.3366100000000003,0
1582.0,16.695,0.0545,0.0,2.83,1.49,0
4066.0,15.713,0.1392,0.0,7.65,2.62183,0
3333.0,13.598,0.0474,0.0,187.51969999999997,15.53352,0
1590.0,15.19,0.0679,0.0,4.98,2.08,0
828.0,15.85,0.0378,0.0,2.45,1.37,0
3801.0,14.992,0.223,0.0,6.99,2.49019,0
4466.0,14.856,0.0907,0.0,4.7,2.01,0
4466.0,14.856,0.302,0.0,6.94,2.47922,0
3191.0,14.56,0.0417,0.0,3.78,1.77,0
1726.0,14.058,0.0572,0.0,2.57,1.41,0
2472.0,14.019,0.2359,0.0,5.1,2.11,0
1148.0,11.16,0.1225,0.0,1.87,1.2,0
949.0,11.607,0.0247,0.0,1.98,1.22,0
1010.0,11.626,0.1175,0.0,2.76,1.47,0
2767.0,13.883,0.074,0.0,2.27,1.31,0
2767.0,13.883,0.089,0.0,1.81,1.19,0
2767.0,13.883,0.32,0.0,8.6,2.80832,0
2767.0,13.883,0.42,0.0,7.56,2.59989,0
2767.0,13.883,0.48,0.0,8.65,2.81929,0
2767.0,13.883,0.71,0.0,254.264,7.93131,0
2767.0,13.883,1.01,0.0,381.39599999999996,11.05776,0
2767.0,13.883,0.11000234672021421,0.0,2.3,1.32,0
1306.0,11.44,0.0382,0.0,0.477,0.82,0
1814.0,11.767,0.1549,0.0,7.27,2.54504,0
6539.0,15.668,0.0339,0.0,8.25,2.7425,0
3235.0,15.522,0.1009,0.0,4.9,2.06,0
3235.0,15.522,0.0699,0.0,14.2,3.7736799999999997,0
2459.0,13.667,0.0544,0.0,2.48,1.38,0
2770.0,13.314,0.0566,0.0,2.86,1.5,0
2710.0,15.363,0.1885,0.0,3.75,1.76,0
11288.0,15.896,0.0378,0.0,4.31,1.91,0
3344.0,15.064,0.0569,0.0,3.68,1.74,0
3653.0,14.806,0.0981,0.0,5.69,2.2049700000000003,0
4223.0,12.712,0.0731,0.05,257.4423,14.99599,0
3267.0,15.492,0.065,0.0,6.44,2.36952,0
3267.0,15.492,0.4029,0.0,13.8,3.7188300000000005,0
3048.0,14.852,0.2716,0.0,8.6,2.80832,0
1749.0,13.863,0.0182,0.0,2.6,1.42,0
3263.0,14.124,0.0715,0.0,2.48,1.38,0
3435.0,14.293,0.3359,0.0,9.64,3.0057800000000006,0
1993.0,16.025,0.1805,0.0,6.08,2.29273,0
3005.0,14.431,0.2739,0.0,5.95,2.25982,0
2713.0,14.817,0.0866,0.0,3.61,1.72,0
1660.0,15.586,0.0444,0.0,3.15,1.59,0
4277.0,14.738,0.0192,0.0,1.41,1.11,0
1559.0,11.671,0.1174,0.17,64.20166,3.4336100000000003,0
1559.0,11.671,0.1829,0.04,6.1,2.54504,0
1559.0,11.671,0.2754,0.07,4.93,2.067,0
2767.0,13.89,0.3475,0.0,5.18,2.13,0
1598.0,14.643,0.0719,0.0,2.33,1.33,0
1519.0,14.308,0.0279,0.0,2.45,1.37,0
3318.0,15.614,0.1041,0.0,6.62,2.4024300000000003,0
1986.0,15.238,0.2658,0.0,5.02,2.09,0
1539.0,15.01,0.0527,0.0,2.39,1.35,0
2686.0,14.84,0.0954,0.0,2.7,1.45,0
5126.0,15.405,0.3214,0.0,13.4,3.6420400000000006,0
5126.0,15.405,0.5545,0.0,7.61,2.61086,0
3856.0,15.148,0.2689,0.0,5.56,2.22,0
6829.0,15.653,0.1153,0.0,3.71,1.75,0
313.0,9.996,0.053,0.0,4.54426,1.569,0
4113.0,15.727,0.3059,0.0,11.1,3.26906,0
3550.0,15.803,0.1311,0.0,9.69,3.0167500000000005,0
706.0,13.25,0.2298,0.0,5.18,2.13,0
7504.0,15.76,0.2559,0.0,29.5,5.80313,0
4402.0,15.636,0.2288,0.0,7.41,2.57795,0
5386.0,15.599,0.2037,0.0,7.41,2.57795,0
3710.0,15.011,0.1002,0.0,4.38,1.93,0
5646.0,16.064,0.1773,0.0,5.82,2.22691,0
2831.0,14.811,0.0749,0.0,4.08,1.85,0
1586.0,14.718,0.0774,0.0,8.8,2.8522000000000003,0
626.0,13.071,0.03106,0.0,10.84,3.4336100000000003,0
626.0,13.071,16.75676107873016,0.0,3126.17588,12.176700000000002,0
7051.0,16.0,0.3982,0.0,59.752039999999994,8.78697,0
1248.0,14.841,0.3091,0.0,26.7,5.47403,0
4254.0,15.323,0.5183,0.0,45.44969,7.481540000000001,0
845.0,11.871,0.392,0.0,16.5,4.12472,0
845.0,11.871,0.0862,0.0,1.81,1.19,0
704.0,13.095,0.118,0.0,5.99,2.27079,0
1795.0,14.734,0.1083,0.0,9.96,3.0606300000000006,0
1778.0,13.387,0.0596,0.0,9.27,2.93996,0
2690.0,15.833,0.0559,0.0,25.9,5.386270000000001,0
1467.0,13.91,0.0852,0.0,4.9,2.06,0
2635.0,12.606,0.1633,0.0,17.6,4.28927,0
1454.0,12.382,0.1017,0.0,13.0,3.34585,0
929.0,14.127,0.0414,0.0,5.86,2.23788,0
1873.0,14.204,0.1245,0.0,7.04,2.49019,0
1342.0,13.68,0.0984,0.0,4.54,1.97,0
2517.0,15.091,0.0849,0.0,7.56,2.59989,0
1483.0,14.061,0.1063,0.0,5.14,2.12,0
1901.0,13.488,0.512,0.0,11.4,3.31294,0
3353.0,14.731,0.3907,0.0,16.0,4.0369600000000005,0
1855.0,14.702,0.1027,0.0,6.12,2.3037,0
1855.0,14.702,0.6253,0.0,12.9,3.57622,0
947.0,14.626,0.0389,0.0,4.66,2.0,0
947.0,14.626,0.052,0.0,3.5,1.69,0
1273.0,13.865,0.2027,0.0,4.94,2.07,0
1273.0,13.865,0.0272,0.0,0.937,0.99,0
401.0,10.568,0.1235,0.0,8.46,2.61086,0
1081.0,15.21,0.139,0.34,7.31,2.55601,0
1104.0,13.483,0.0827,0.0,5.18,2.13,0
3908.0,15.084,0.0734,0.0,19.5,4.55255,0
1072.0,13.478,0.2508,0.0,4.5,1.96,0
438.0,15.295,0.0419,0.0,3.09,1.57,0
1390.0,14.633,0.0303,0.0,2.79,1.48,0
3302.0,15.861,0.4217,0.0,14.9,3.87241,0
1855.0,14.754,0.162,0.0,7.37,2.5669800000000005,0
2226.0,13.513,0.2726,0.0,9.22,2.92899,0
1881.0,14.882,0.0753,0.0,7.85,2.6657100000000002,0
1308.0,12.994,0.0356,0.0,3.51,1.48,0
3136.0,14.221,0.1005,0.0,7.61,2.61086,0
2864.0,14.875,0.0535,0.0,5.95,2.25982,0
2614.0,13.099,0.1291,0.0,5.69,2.2049700000000003,0
2330.0,14.1125,0.3148,0.0,6.17,2.31467,0
1501.0,13.599,0.2327,0.0,5.14,2.12,0
2216.0,14.904,0.4451,0.0,9.17,2.9180200000000003,0
1789.0,13.69,0.276,0.0,6.17,2.31467,0
2982.0,15.171,0.4238,0.0,10.7,3.19227,0
995.0,15.578,0.1085,0.0,4.94,2.07,0
1605.0,14.717,0.0734,0.0,5.52,2.21,0
1143.0,12.996,0.0256,0.0,3.55,1.99,0
2617.0,14.716,0.0883,0.0,7.27,2.54504,0
2617.0,14.716,0.0127,0.0,2.96,1.53,0
1271.0,15.626,0.3104,0.0,6.99,2.49019,0
847.0,13.557,0.1339,0.0,3.26,1.62,0
1058.0,16.608,0.13,0.0,9.11,2.9070500000000004,0
614.0,15.046,0.0177,0.0,3.19,1.6,0
1989.0,15.173,0.1701,0.0,7.75,2.64377,0
3968.0,14.717,0.0474,0.0,4.58,1.98,0
1525.0,11.521,0.0397,0.0,2.42,1.36,0
3218.0,14.463,0.0626,0.0,5.99,2.27079,0
1778.0,12.364,0.0681,0.0,6.08,2.29273,0
680.0,13.206,0.0503,0.0,6.15,1.48,0
2049.0,13.922,0.143,0.06,43.3996865,8.1178,0
2049.0,13.922,0.227,0.07,29.9,7.90937,0
2049.0,13.922,0.0273,0.0,3.33,1.64,0
2352.0,13.144,16.75676107873016,0.0,635.66,13.0543,0
4766.0,15.592,0.22512646203649203,0.0,25.9,5.386270000000001,0
1309.0,10.372,5.14,0.85,5768.6145,11.847600000000002,0
3966.0,14.32,0.22512646203649203,0.0,38.1,6.75752,0
3877.0,13.595,0.8,0.06,2445.0661899999996,12.396099999999999,0
4156.0,13.834,1.1455,0.0,33.6,6.26387,0
1484.0,13.929,16.75676107873016,0.0,158.915,13.9319,0
2423.0,12.836,0.22512646203649203,0.0,35.4,6.46133,0
4511.0,13.166,16.75676107873016,0.15,3750.3940000000002,12.067000000000002,0
2307.0,12.38,16.75676107873016,0.0,667.443,13.0543,0
3498.0,14.411,0.22512646203649203,0.0,15.8,4.01502,0
3498.0,14.411,0.22512646203649203,0.0,6.35,2.3475800000000002,0
5202.0,14.027,1.4062,0.0,19.2,4.4977,0
20551.0,10.337002339522547,2.2,0.0,5720.94,11.847600000000002,0
21696.0,10.337002339522547,0.342,0.0,1043.43589,12.8349,0
21529.0,10.337002339522547,5.1,0.0,2224.81,12.396099999999999,0
20420.0,10.337002339522547,1.08,0.0,1452.4831,12.615499999999999,0
23160.0,10.337002339522547,3.5,0.0,699.226,13.0543,0
22867.0,10.337002339522547,0.83,0.0,4923.1867,11.957300000000002,0
21007.0,10.337002339522547,2.63,0.0,1249.0719,12.7252,0
15919.0,10.337002339522547,3.64,0.0,835.8928999999999,12.9446,0
20945.0,10.337002339522547,0.681,0.0,245.04693,13.7125,0
14777.0,13.527889917502787,3.45,0.0,34.0,6.3077499999999995,0
16571.0,10.337002339522547,2.34,0.0,1166.4361,12.7252,0
19572.0,10.337002339522547,1.8,0.0,635.66,13.0543,0
21203.0,10.337002339522547,1.6,0.0,225.65929999999997,13.7125,0
22964.0,10.337002339522547,2.14,0.0,664.2647,13.0543,0
11026.0,13.527889917502787,4.27,0.0,7.59,2.61086,0
23813.0,10.337002339522547,0.62,0.0,60.387699999999995,8.819880000000001,0
21872.0,13.527889917502787,1.305,0.0,6.059,2.2817600000000002,0
11287.0,10.337002339522547,6.03,0.0,1404.8085999999998,12.615499999999999,0
21148.0,10.337002339522547,1.449,0.0,77.86834999999999,10.27889,0
19050.0,10.337002339522547,3.54,0.0,705.5826000000001,13.0543,0
13537.0,13.527889917502787,3.09,0.0,5.56,2.22,0
3154.0,10.337002339522547,0.763,0.0,110.60483999999998,12.7252,0
19278.0,10.337002339522547,4.27,0.0,346.4347,13.4931,0
22867.0,10.337002339522547,0.79,0.0,2447.2909999999997,12.396099999999999,0
14385.0,10.337002339522547,1.16,0.0,1452.4831,12.615499999999999,0
10830.0,13.527889917502787,3.31,0.0,10.28,3.11548,0
19963.0,10.337002339522547,2.15,0.0,397.28749999999997,13.3834,0
12591.0,10.337002339522547,3.32,0.0,813.6448,12.9446,0
22964.0,10.337002339522547,16.75676107873016,0.0,203.4112,13.8222,0
2610.0,13.447958559585492,1.26,0.0,0.96,0.997,0
2610.0,10.337002339522547,0.12,0.0,4894.581999999999,11.957300000000002,0
10210.0,10.337002339522547,2.92,0.0,1754.4215999999997,12.505799999999999,0
15005.0,13.527889917502787,3.5,0.0,11.2,3.28003,0
16701.0,13.527889917502787,1.62,0.0,34.96112,6.41745,0
21529.0,10.337002339522547,2.8,0.0,66.7443,9.390320000000001,0
22671.0,13.527889917502787,1.54,0.0,31.78284,6.066410000000001,0
21529.0,10.337002339522547,16.75676107873016,0.0,2034.112,12.396099999999999,0
18137.0,13.857748958938723,3.14,0.0,2.81,1.49,0
26879.0,10.337002339522547,1.26,0.0,69.9226,9.6536,0
26879.0,10.337002339522547,0.93,0.0,79.4575,10.41053,0
20485.0,10.337002339522547,2.89,0.0,120.77539999999999,13.2737,0
25052.0,10.337002339522547,0.72,0.0,38.13941,6.75752,0
23486.0,10.337002339522547,2.5,0.0,45.9995359,7.547359999999999,0
22508.0,10.337002339522547,1.9,0.0,232.0159,13.7125,0
22182.0,13.527889917502787,1.15,0.0,22.24799,4.914560000000001,0
2140.0,14.818,0.382,0.77,460.85349999999994,10.3118,0
1303.0,11.51,0.154,0.34,349.613,13.4931,0
1693.0,9.791,0.03641,0.0,2949.4623999999994,16.586640000000003,0
1229.0,13.209,0.098,0.06,9.5,3.3677900000000003,0
1229.0,13.209,0.15525,0.06,214.21742,13.7125,0
3691.0,14.795,0.14728,0.01,4.6,1.9,0
3691.0,14.795,0.112293,0.01,9.0,1.9,0
2824.0,13.978,0.5135,0.0,71.00004369999999,8.666300000000001,0
2824.0,13.978,0.8453,0.0,15.0,5.32045,0
1636.0,14.222,0.1949,0.0,2.23,1.13,0
947.0,14.626,0.0634,0.0,11.02,2.5231000000000003,0
2894.0,13.831,0.1462,0.0,9.2,1.19,0
2894.0,13.831,0.1911,0.0,10.36,1.21,0
3008.0,14.616,0.534,0.5,613.4119,10.8603,0
562.0,16.413,0.008,0.0,99.20109959999999,0.51,0
4016.0,15.154,0.006,0.0,0.44,0.759,0
4016.0,15.154,0.0076,0.0,0.655,0.867,0
864.0,12.969,0.0678,0.0,5.56,2.22,0
885.0,14.23,0.1456,0.0,6.08,2.29273,0
1556.0,12.314,0.05119,0.25,10.5,1.71,0
1556.0,12.314,0.1013,0.43,15.6,4.223450000000001,0
1556.0,12.314,0.1684,0.02,106.15522,11.024849999999999,0
1556.0,12.314,0.3046,0.02,35.0,6.41745,0
824.0,12.795,0.0504,0.12,17.1,4.21248,0
824.0,12.795,0.1467,0.38,209.79958299999998,13.7125,0
857.0,12.97,0.0269,0.0,346.4347,11.299100000000001,0
82.0,11.005,0.02091,0.21,4.6,1.39,0
35.0,11.685,0.02191,0.1,0.4,0.85,0
35.0,11.685,0.0304,0.1,2.22,1.385,0
35.0,11.685,0.0486,0.07,1.94,1.521,0
35.0,11.685,0.0717,0.13,3.06,1.56,0
49.0,14.15,0.0957,0.096,6.38,1.635,1
49.0,14.15,0.02734,0.274,1.76,1.169,0
59.0,13.304,0.01848,0.0,2.33,1.242,0
65.0,12.6,0.01251,0.25,0.35,0.696,0
65.0,12.6,0.0331,0.22,1.4,0.982,0
